License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
July 07 2018,443507,Buddy,Dog,Pug,"Chihuahua, Short Coat",98133
July 07 2018,356622,Lupo,Dog,Brittany,"Chihuahua, Short Coat",98119
July 07 2018,S143287,Geronimo,Dog,"Chihuahua, Short Coat",,98107
July 07 2018,S144988,Charlie,Dog,"Pointer, German Shorthaired",,98103
July 08 2018,S144990,Zip,Dog,Pointer,,98125
July 08 2018,S144999,Roman,Dog,"Chihuahua, Short Coat",Mix,98107
July 08 2018,S143289,Boma,Dog,Doberman Pinscher,,98112
July 09 2018,S146040,Cosmo,Dog,Doberman Pinscher,,98146
July 09 2018,S145787,Waffle,Dog,Terrier,"Welsh Corgi, Pembroke",98102
July 09 2018,S145736,Koda,Dog,German Shepherd,,98109
July 09 2018,S115403,Russell,Dog,"Terrier, American Staffordshire",,98146
July 09 2018,436176,Nugget,Dog,"Dachshund, Miniature Smooth Haired",,98119
July 09 2018,S145742,Walter,Dog,Pug,,98107
July 09 2018,443466,Toby,Dog,Shih Tzu,"Terrier, Yorkshire",98107
July 09 2018,S118502,Isaac,Dog,Newfoundland,,98125
July 09 2018,S123954,Spot,Dog,"Chihuahua, Long Coat",,98121
July 09 2018,S116682,Mu Shu,Dog,Japanese Chin,,98122
July 09 2018,S116260,Parker Repka,Dog,Pug,,98101
July 09 2018,S145775,Rio,Dog,"Retriever, Nova Scotia Duck Tolling",,98105
July 09 2018,S145767,Wadsworth,Dog,Shepherd,Siberian Husky,98116
July 09 2018,435934,Humphrey,Dog,"Retriever, Labrador",Mix,98117
July 10 2018,S129380,Mokin,Dog,Australian Shepherd,Mix,
July 10 2018,S100079,Loco,Dog,Pomeranian,Mix,98118
July 10 2018,S145751,Jagger,Dog,"Chihuahua, Short Coat","Poodle, Miniature",98103
July 10 2018,S116674,Kevin,Dog,Terrier,"Schnauzer, Miniature",98107
July 10 2018,S145715,Forest,Dog,Basset Hound,Mix,98133
July 10 2018,S145704,Oni,Dog,Australian Cattle Dog,"Retriever, Labrador",98115
July 10 2018,582551,Neville,Dog,"Retriever, Labrador",,98115
July 10 2018,S145764,Stanley,Dog,"Terrier, Rat","Chihuahua, Short Coat",98122
July 10 2018,S133394,Mr. Peppers,Dog,"Poodle, Toy","Spaniel, Cavalier King Charles",98126
July 10 2018,282346,Theo,Dog,Havanese,,98126
July 10 2018,439953,Ozzie,Dog,Xoloitzcuintli,,98102
July 10 2018,S145754,,Dog,Shepherd,Mix,98103
July 10 2018,S105140,Raylan,Dog,Ibizan Hound,"Retriever, Golden",98144
July 10 2018,443006,Whiskey,Dog,"Poodle, Standard","Retriever, Golden",98118
July 10 2018,S145752,Buster,Dog,"Spaniel, Cavalier King Charles","Chihuahua, Short Coat",98119
July 10 2018,S145782,Mulligan,Dog,Hound,German Shepherd,98118
July 10 2018,S118800,Farley,Dog,Rhodesian Ridgeback,Hound,98177
July 10 2018,S145711,Cricket,Dog,Coton de Tulear,,98109
July 10 2018,S145780,Sage,Dog,"Poodle, Standard",,98118
July 10 2018,S131672,Cutie Pie,Dog,"Chihuahua, Short Coat",,98106
July 10 2018,S117478,Alex,Dog,"Retriever, Flat-Coated",Mix,98105
July 10 2018,S145781,Sam,Dog,"Schnauzer, Miniature","Poodle, Miniature",98102
July 10 2018,S145753,Harper,Dog,"Retriever, Labrador",,98103
July 10 2018,S145757,Morkie,Dog,Maltese,"Terrier, Yorkshire",98106
July 10 2018,S103209,Louie,Dog,Terrier,Miniature Pinscher,98107
July 10 2018,211918,Seuss,Dog,"Chihuahua, Long Coat","Dachshund, Standard Smooth Haired",98118
July 10 2018,357919,Banjo,Dog,Pug,Beagle,98144
July 10 2018,S145732,Finn,Dog,"Chihuahua, Short Coat","Terrier, Russell",98122
July 10 2018,S145709,Loki,Dog,Australian Shepherd,"Retriever, Labrador",98133
July 10 2018,S117588,Bumi,Dog,Plott Hound,Hound,98103
July 10 2018,357720,Luffy,Dog,Border Collie,"Retriever, Labrador",98117
July 10 2018,S113126,Kaos,Dog,Shepherd,Mix,98115
July 10 2018,S145721,Raquoh,Dog,"Terrier, Cairn",Papillon,98115
July 10 2018,439804,Winston,Dog,Maltese,,98199
July 10 2018,S145790,Louis,Dog,"Terrier, Fox, Wire",,98104
July 10 2018,S145794,Bowie,Dog,Shetland Sheepdog,"Collie, Rough",98106
July 10 2018,358897,Finnigan,Dog,Alaskan Malamute,,98105
July 10 2018,437747,Ben,Dog,"Retriever, Labrador",,98117
July 11 2018,S143294,Benny,Dog,Terrier,Mix,98199
July 11 2018,S143295,Reese,Dog,Australian Shepherd,Mix,98116
July 11 2018,S143297,Cosmo,Dog,Rottweiler,Mix,98117
July 11 2018,S145858,Clooney,Dog,"Schnauzer, Standard","Poodle, Miniature",98178
July 11 2018,S121277,Max,Dog,Australian Cattle Dog,"Retriever, Chesapeake Bay",98126
July 11 2018,443421,Porter,Dog,"Schnauzer, Standard",,98177
July 11 2018,S145815,Leon,Dog,Siberian Husky,,98122
July 11 2018,S145830,Quinn See,Dog,English Mastiff,"Coonhound, Black and Tan",98133
July 11 2018,S113681,Smokey,Dog,"Terrier, American Pit Bull",Mix,98118
July 11 2018,S145821,Cooper,Dog,"Pointer, German Shorthaired",,98107
July 11 2018,S145840,Jackson,Dog,"Retriever, Labrador",,98115
July 11 2018,S145838,Snoop,Dog,Australian Shepherd,,98105
July 11 2018,S145831,Sullivan,Dog,"Terrier, Boston",,98116
July 11 2018,582966,Leon,Dog,Australian Shepherd,Mix,98125
July 11 2018,S116829,Connor,Dog,Greyhound,,98122
July 11 2018,731655,Chauncey,Dog,Australian Shepherd,Border Collie,98103
July 12 2018,S110361,Milo,Dog,"Chihuahua, Short Coat",,98122
July 12 2018,352541,Pooka,Dog,"Poodle, Miniature",Lhasa Apso,98116
July 12 2018,S145845,Tucker Silvestri,Dog,"Retriever, Golden",,98115
July 12 2018,440676,Jack,Dog,Portuguese Water Dog,,98199
July 12 2018,S145861,River,Dog,Siberian Husky,"Bulldog, French",98121
July 12 2018,S145828,Hopper,Dog,Australian Kelpie,,98103
July 12 2018,S117239,Elvis,Dog,"Chihuahua, Short Coat",,98116
July 12 2018,S145842,Zorro,Dog,Saint Bernard,Shepherd,98116
July 12 2018,S145809,Zorro,Dog,Australian Shepherd,,98177
July 12 2018,S132097,Ringo,Dog,"Terrier, Boston",Beagle,98118
July 13 2018,211845,Tank,Dog,"Terrier, Airedale",,98103
July 13 2018,359119,Oliver,Dog,"Retriever, Labrador",,98117
July 13 2018,S115827,Vinnie,Dog,"Poodle, Miniature",Maltese,98117
July 13 2018,443313,Voodie,Dog,"Terrier, American Pit Bull",,98103
July 13 2018,440936,Archie,Dog,"Retriever, Labrador","Poodle, Standard",98112
July 13 2018,S139428,Jaxson,Dog,"Poodle, Standard","Retriever, Labrador",98117
July 13 2018,443513,Nikita,Dog,Shetland Sheepdog,,98177
July 13 2018,S118605,Snoop,Dog,Maltese,Bichon Frise,98107
July 13 2018,S145813,Boomie,Dog,Australian Shepherd,,98177
July 13 2018,283910,Kainami,Dog,Terrier,Boxer,98116
July 13 2018,S145827,Skeeter,Dog,"Spaniel, Boykin",,98122
July 13 2018,S117782,Ace,Dog,Siberian Husky,"Retriever, Labrador",98199
July 13 2018,S118236,Buddy,Dog,"Retriever, Labrador","Poodle, Standard",98116
July 13 2018,S117107,Bentley,Dog,Shih Tzu,,98125
July 13 2018,S131699,Tup,Dog,"Retriever, Golden",Border Collie,98117
July 13 2018,356187,Samwise,Dog,"Retriever, Golden",,98117
July 13 2018,358228,Speedy,Dog,"Retriever, Labrador",,98105
July 14 2018,436221,Oliver,Dog,"Poodle, Miniature",,98107
July 14 2018,S116170,Watson,Dog,Beagle,,98117
July 14 2018,441845,Perkins,Dog,Terrier,,98125
July 14 2018,S116169,Milo,Dog,"Terrier, Jack Russell",,98117
July 14 2018,S146407,Pomchi,Dog,"Chihuahua, Long Coat",Mix,98106
July 15 2018,135160,Maximo,Dog,"Chihuahua, Short Coat",,98107
July 15 2018,S144897,Rocky,Dog,"Terrier, Pit Bull",Mix,98107
July 16 2018,S147058,Charlie,Dog,"Retriever, Labrador",Mix,98116
July 16 2018,S147037,Dox,Dog,Beagle,"Dachshund, Standard Smooth Haired",98144
July 16 2018,S116353,Duke,Dog,Catahoula Leopard dog,,98121
July 16 2018,S147024,Woody,Dog,Shepherd,Siberian Husky,98125
July 16 2018,S147075,Kenai,Dog,Chinook,,98103
July 16 2018,S147064,Loki Onggabean,Dog,"Spaniel, Cavalier King Charles","Spaniel, English Cocker",98122
July 16 2018,S126947,Watson,Dog,"Retriever, Golden",,98117
July 16 2018,S147004,Zumi,Dog,Shiba Inu,,98125
July 16 2018,S147089,Charley,Dog,"Terrier, Jack Russell",Mix,98117
July 16 2018,S131907,Sam,Dog,"Poodle, Toy",,98119
July 16 2018,356033,Gus,Dog,"Griffon, Brussels",,98106
July 16 2018,356032,Jamie,Dog,"Griffon, Brussels",,98106
July 16 2018,441750,Rondo,Dog,"Vizsla, Smooth Haired",,98115
July 16 2018,S118789,Beasley,Dog,"Retriever, Labrador",,98103
July 17 2018,216448,Pancho,Dog,German Shepherd,,98108
July 17 2018,S118533,Archie,Dog,Mix,,98133
July 17 2018,S116346,Gus,Dog,Shepherd,Border Collie,98112
July 17 2018,S108129,Poutine,Dog,"Retriever, Golden",Chow Chow,98122
July 17 2018,S117740,Neville,Dog,Papillon,"Welsh Corgi, Pembroke",98103
July 17 2018,361329,Whopper,Dog,Basset Hound,,98103
July 17 2018,S145713,Jake,Dog,"Retriever, Golden",,98109
July 17 2018,S147056,Riker,Dog,"Retriever, Labrador","Bulldog, American",98118
July 17 2018,S147007,Cody,Dog,"Spaniel, Cavalier King Charles",,98125
July 17 2018,S100246,Charlie,Dog,"Vizsla, Smooth Haired",,98126
July 17 2018,441761,Moon,Dog,"Retriever, Labrador",,98107
July 17 2018,S147027,Bagha,Dog,"Retriever, Labrador",,98112
July 17 2018,S132007,Charlie,Dog,Mix,,98146
July 17 2018,S147025,Douglas,Dog,"Bulldog, English",,98122
July 17 2018,S111303,Gizmo,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98118
July 17 2018,435384,Cody,Dog,Pomeranian,Mix,98136
July 17 2018,S147040,Ben,Dog,"Welsh Corgi, Cardigan",,98177
July 17 2018,S130742,Rory,Dog,"Welsh Corgi, Cardigan",,98177
July 17 2018,S124172,Haru,Dog,American Eskimo,Mix,98109
July 18 2018,277898,Jasper,Dog,Australian Shepherd,,98116
July 18 2018,S146601,Rambo Buddy,Dog,Akita,Terrier,98106
July 18 2018,S146602,Casper,Dog,"Terrier, Yorkshire",,98125
July 18 2018,S147126,Stretch,Dog,"Retriever, Labrador",,98116
July 18 2018,S147147,Gideon,Dog,Pug,,98104
July 18 2018,S147101,Rufus,Dog,"Schnauzer, Miniature",,98177
July 18 2018,S117738,Mac Burtkenvitz,Dog,"Poodle, Standard","Chihuahua, Long Coat",98108
July 18 2018,S147114,Tio,Dog,"Chihuahua, Short Coat",,98122
July 18 2018,S147121,Mac,Dog,"Retriever, Labrador",,98122
July 18 2018,S125134,Newman,Dog,"Poodle, Standard",,98115
July 19 2018,S101580,Roco/Rambo (Angel),Dog,"Terrier, American Pit Bull",Mix,98118
July 19 2018,439607,Cooper,Dog,"Retriever, Golden",,98199
July 19 2018,S147131,Oscar,Dog,Terrier,"Poodle, Miniature",98118
July 19 2018,S147134,Monty,Dog,"Retriever, Golden",,98118
July 19 2018,S147132,Syrios,Dog,Belgian Malinois,,98115
July 19 2018,S147138,Beans,Dog,"Bulldog, French",,98116
July 19 2018,S147145,Diesel,Dog,"Retriever, Labrador",Mastiff,98103
July 19 2018,727898,Clouseau,Dog,"Spaniel, American Cocker","Poodle, Miniature",98116
July 20 2018,283678,Parker,Dog,Terrier,"Schnauzer, Miniature",98126
July 20 2018,S118665,Tucker,Dog,"Terrier, American Pit Bull","Retriever, Labrador",98116
July 20 2018,358239,Cody,Dog,"Dachshund, Standard Long Haired",,98117
July 20 2018,358121,Murphy,Dog,"Dachshund, Miniature Smooth Haired",,98117
July 20 2018,S147158,Merlin,Dog,Dutch Shepherd,Great Dane,98125
July 20 2018,S117468,Von,Dog,Terrier,Mix,98105
July 20 2018,960492,Milo,Dog,German Shepherd,,98136
July 20 2018,444949,Finnegan,Dog,Mastiff,"Retriever, Labrador",98117
July 20 2018,444490,Bingley,Dog,"Retriever, Labrador","Poodle, Standard",98107
July 20 2018,S147168,Enzo,Dog,German Shepherd,,98112
July 20 2018,S147156,Beau,Dog,"Coonhound, Redbone",Plott Hound,98125
July 21 2018,360204,Shiloh,Dog,Beagle,Mix,98118
July 21 2018,444381,Enzo Baxter,Dog,Rhodesian Ridgeback,"Retriever, Labrador",98146
July 21 2018,S113939,Max,Dog,Pug,,98125
July 21 2018,360409,Kotaro,Dog,"Terrier, Boston",,98144
July 21 2018,360408,Tenma,Dog,"Terrier, Boston",,98144
July 21 2018,S125347,Kimo,Dog,Rottweiler,"Terrier, American Pit Bull",98103
July 22 2018,S117338,Rio,Dog,Havanese,Mix,98105
July 22 2018,440780,Sebastian,Dog,German Shepherd,,98177
July 22 2018,435350,George,Dog,"Retriever, Labrador",,98136
July 22 2018,S144188,Mosey,Dog,"Setter, English",Australian Shepherd,98116
July 23 2018,S144900,Jack,Dog,"Terrier, Jack Russell","Dachshund, Miniature Smooth Haired",98103
July 23 2018,S114318,Bogie,Dog,"Terrier, West Highland White",,
July 23 2018,S126158,Blackie,Dog,Chow Chow,,98107
July 23 2018,584683,Eddie`,Dog,"Retriever, Labrador",,98106
July 23 2018,S147183,Beans,Dog,"Terrier, American Staffordshire",,98116
July 23 2018,S147177,Archie,Dog,Mastiff,,98125
July 23 2018,26745,Jinx,Dog,Shih Tzu,,98103
July 23 2018,S147187,Bran,Dog,"Terrier, American Pit Bull",,98106
July 23 2018,729940,Danny,Dog,"Terrier, Scottish",,98112
July 23 2018,S119913,Tank,Dog,"Dachshund, Standard Smooth Haired","Terrier, Jack Russell",98101
July 24 2018,S120629,Lucky(Bobby),Dog,Beagle,,98108
July 24 2018,S120182,Eddie,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98118
July 24 2018,441459,Apollo,Dog,"Spaniel, Welsh Springer",,98105
July 24 2018,S120445,Oreo,Dog,"Terrier, Boston",,98144
July 24 2018,S132476,Spud,Dog,Basset Hound,"Terrier, American Pit Bull",98117
July 24 2018,441152,Digby,Dog,Pomeranian,,98136
July 24 2018,S108391,Hank,Dog,"Welsh Corgi, Cardigan",Mix,98136
July 24 2018,S120196,Rufus,Dog,"Bulldog, French",,98101
July 24 2018,S131795,Finn,Dog,Australian Shepherd,Spaniel,98117
July 24 2018,S128122,Ribeye,Dog,"Retriever, Labrador",,98121
July 24 2018,586438,Zeppelin,Dog,"Retriever, Labrador",,98121
July 24 2018,583709,George,Dog,"Terrier, Cairn","Chihuahua, Short Coat",98112
July 24 2018,S147235,Finn,Dog,"Terrier, Boston",,98199
July 24 2018,729852,Kiro,Dog,"Schnauzer, Miniature","Pointer, German Wirehaired",98115
July 24 2018,586357,Leelo,Dog,Siberian Husky,Mix,98115
July 24 2018,444020,Tempo,Dog,"Terrier, Yorkshire",,98108
July 24 2018,359465,Grover,Dog,"Terrier, American Pit Bull","Retriever, Labrador",98118
July 24 2018,575220,Bandit,Dog,"Poodle, Miniature",,98103
July 24 2018,S125745,Parker,Dog,Pug,,98136
July 24 2018,S134127,Rocky,Dog,"Poodle, Miniature","Chihuahua, Short Coat",98122
July 24 2018,442559,Milo,Dog,"Terrier, Jack Russell",,98106
July 24 2018,441624,Georgie,Dog,"Poodle, Miniature",,98116
July 24 2018,586109,Shark,Dog,Xoloitzcuintli,,98122
July 24 2018,S119909,Sawyer,Dog,German Shepherd,Mix,98133
July 24 2018,583117,Finnegan,Dog,"Terrier, Cairn",,98103
July 24 2018,S118532,Ross,Dog,"Chihuahua, Long Coat","Terrier, Fox, Toy",98199
July 24 2018,S147319,Juan,Dog,"Retriever, Labrador",Mix,98108
July 24 2018,S147318,Pedro,Dog,Hound,Mix,98108
July 24 2018,579315,Sam,Dog,Pug,,98146
July 24 2018,S135224,Dallas,Dog,Shepherd,Mix,98125
July 24 2018,899575,Terfel,Dog,Tibetan Mastiff,Mix,98115
July 24 2018,S120684,Morgan,Dog,"Retriever, Golden",Great Pyrenees,98115
July 24 2018,S147291,Dozer,Dog,Australian Cattle Dog,,98107
July 24 2018,S120676,Comet,Dog,"Australian Shepherd, Miniature",,98118
July 24 2018,586282,Klipchuck,Dog,Boxer,Mastiff,98103
July 24 2018,576754,Doppler,Dog,Australian Cattle Dog,"Terrier, American Pit Bull",98105
July 24 2018,S118615,Cooper,Dog,German Shepherd,,98199
July 24 2018,S147323,Ozzy,Dog,"Retriever, Golden",,98118
July 24 2018,583842,Josti,Dog,"Schnauzer, Miniature",,98116
July 24 2018,S147321,Calhoun,Dog,Beagle,,98103
July 24 2018,S118817,Cooper,Dog,"Poodle, Standard",Shih Tzu,98125
July 24 2018,585094,Riley,Dog,Spaniel,,98118
July 24 2018,S147226,Steve-o,Dog,"Terrier, American Staffordshire","Bulldog, French",98107
July 24 2018,S147309,Cato,Dog,Bloodhound,,98117
July 24 2018,585603,Dexter,Dog,Terrier,,98105
July 24 2018,S120382,Wally,Dog,Terrier,"Schnauzer, Miniature",98115
July 24 2018,729336,Chimi,Dog,Basenji,,98105
July 24 2018,S147228,Tux,Dog,"Spaniel, American Cocker",Mix,
July 24 2018,S118787,Maximus,Dog,Australian Shepherd,,98118
July 24 2018,583802,Taxi,Dog,Border Collie,Australian Shepherd,98103
July 24 2018,583589,Charlie,Dog,"Terrier, Yorkshire",,98119
July 24 2018,581456,Fillmore,Dog,"Terrier, American Pit Bull",Mix,98103
July 24 2018,S147231,Charley,Dog,"Retriever, Labrador","Poodle, Standard",98144
July 24 2018,575770,Chan C Lee,Dog,Lhasa Apso,,98116
July 24 2018,584054,Thomas,Dog,Pomeranian,,98118
July 24 2018,445404,Lucas,Dog,"Chihuahua, Short Coat",Mix,98146
July 24 2018,572929,Ernie,Dog,"Schnauzer, Miniature","Poodle, Miniature",98146
July 24 2018,S119942,Jean-luc,Dog,Greyhound,,98125
July 24 2018,S119435,Mochie,Dog,Shih Tzu,,98121
July 24 2018,S147300,Bear,Dog,Italian Greyhound,Pointer,98117
July 24 2018,576961,Leo,Dog,"Retriever, Labrador","Poodle, Standard",98119
July 24 2018,S147241,Pippin,Dog,German Shepherd,Xoloitzcuintli,98121
July 24 2018,S119443,Orwell,Dog,"Retriever, Labrador",Beagle,98121
July 24 2018,S113350,Julien Louis Diego,Dog,"Poodle, Standard","Retriever, Golden",98118
July 24 2018,S119480,Sandwich,Dog,Shih Tzu,"Poodle, Miniature",98118
July 24 2018,S103581,Hops,Dog,"Terrier, Airedale",,98126
July 24 2018,443536,Teddy,Dog,"Terrier, West Highland White",,98117
July 24 2018,S135389,Memphis,Dog,"Pointer, German Wirehaired",,98115
July 24 2018,576781,Vito,Dog,Pug,,98117
July 24 2018,S134978,Merle,Dog,Retriever,Mix,98119
July 24 2018,S120166,Toby,Dog,"Welsh Corgi, Pembroke",,98118
July 24 2018,579263,Jagger,Dog,Schipperke,,98136
July 25 2018,S115365,Wiley,Dog,"Retriever, Labrador","Poodle, Standard",98125
July 25 2018,S145916,Oso,Dog,Argentine Dogo,,98106
July 25 2018,358181,Aksel,Dog,Norwegian Elkhound,,98126
July 25 2018,584871,Finley,Dog,Bichon Frise,,98115
July 25 2018,439699,Archie,Dog,"Terrier, Yorkshire","Poodle, Miniature",98144
July 25 2018,443161,Stockholm,Dog,"Retriever, Labrador",Boxer,98108
July 25 2018,S147292,Nelson,Dog,German Shepherd,Rottweiler,98178
July 25 2018,S109817,Kobe,Dog,Boxer,,98122
July 25 2018,S111135,Link,Dog,Pomeranian,,98107
July 25 2018,S147282,Jasper,Dog,Basset Hound,German Shepherd,98118
July 25 2018,S101193,Maurice,Dog,"Bulldog, French",,98112
July 25 2018,S147219,Ghost,Dog,Saarloos Wolfdog,Alaskan Malamute,98133
July 25 2018,S147288,Charlie,Dog,Boxer,,98107
July 25 2018,S135075,Panda Barrans,Dog,Australian Shepherd,,98109
July 25 2018,S147310,Pippin,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98115
July 25 2018,S119982,Brodie,Dog,Akita,Chow Chow,98103
July 26 2018,S145917,Tinker,Dog,Polish Lowland Sheepdog,,98108
July 26 2018,S146240,Flash,Dog,"Dachshund, Miniature Smooth Haired",,98119
July 26 2018,S117394,Dieter,Dog,"Schnauzer, Miniature",Mix,98119
July 26 2018,212857,Sly,Dog,Shih Tzu,,98117
July 26 2018,575959,Wrigley,Dog,"Retriever, Labrador",Mix,98118
July 26 2018,441917,Aaslee,Dog,"Retriever, Labrador",,98168
July 26 2018,576423,Billy,Dog,"Dachshund, Miniature Smooth Haired",,98122
July 26 2018,S130426,Tonka,Dog,"Pointer, German Shorthaired",,98116
July 26 2018,S147437,Tripp,Dog,"Pointer, German Shorthaired",,98116
July 26 2018,S147413,Lucky,Dog,"Terrier, American Staffordshire","Terrier, American Pit Bull",98122
July 26 2018,S131485,Banze,Dog,"Retriever, Labrador",,98103
July 26 2018,585658,Yousuke,Dog,"Chihuahua, Short Coat","Dachshund, Standard Smooth Haired",98102
July 26 2018,S147454,Milo,Dog,"Bulldog, American","Retriever, Labrador",98108
July 26 2018,S119589,Gabriel,Dog,Terrier,Mix,98144
July 26 2018,S120019,Joker,Dog,"Retriever, Labrador",Weimaraner,98115
July 26 2018,584222,Pete,Dog,"Retriever, Golden","Poodle, Standard",98112
July 26 2018,S147465,Conan,Dog,"Retriever, Labrador",,98136
July 26 2018,S147466,Noo Dee,Dog,Pug,,98136
July 26 2018,S147439,Baldwin,Dog,Chow Chow,Mix,98103
July 26 2018,S120650,Gizmo,Dog,"Terrier, Jack Russell",,98115
July 26 2018,S115808,Charlie,Dog,Border Collie,,98117
July 26 2018,585912,Remy,Dog,German Shepherd,Belgian Malinois,98105
July 26 2018,S118320,Uri,Dog,Canaan,,98115
July 26 2018,586080,Rosco,Dog,"Retriever, Labrador",,98115
July 26 2018,S147442,Jimmy Ocho,Dog,Terrier,"Poodle, Miniature",98126
July 26 2018,S147458,Meekus,Dog,"Schnauzer, Miniature",,98126
July 27 2018,575737,Pepe,Dog,"Chihuahua, Short Coat",Mix,98199
July 27 2018,443090,Winston,Dog,"Terrier, Boston",,98107
July 27 2018,S128862,Wind Soar,Dog,"Terrier, Rat","Chihuahua, Short Coat",98103
July 27 2018,575491,Harley,Dog,Shih Tzu,,98117
July 27 2018,S146244,Snoopy,Dog,Terrier,Mix,98118
July 27 2018,S117907,Ollie,Dog,"Terrier, Jack Russell","Terrier, Fox, Wire",98118
July 27 2018,S119360,Oliver,Dog,"Retriever, Labrador",,98136
July 27 2018,441210,Ryley,Dog,"Poodle, Standard",,98103
July 27 2018,S113439,Charlie,Dog,"Spaniel, Welsh Springer",,98106
July 27 2018,583704,Morgan,Dog,Greater Swiss Mountain Dog,Boxer,98136
July 27 2018,731380,Giles,Dog,"Chihuahua, Short Coat","Terrier, Yorkshire",98109
July 27 2018,581703,Link,Dog,"Dachshund, Standard Wire Haired",,98106
July 27 2018,S109778,Sheldon,Dog,Boxer,,98125
July 27 2018,S111118,Nina Sugarbaker,Dog,Mix,,98122
July 27 2018,S120640,Renly,Dog,"Retriever, Labrador",,98121
July 27 2018,S120477,Leo,Dog,Basset Hound,,98107
July 27 2018,S147430,Rocky,Dog,Bichon Frise,Shih Tzu,98112
July 27 2018,S117195,Wiley,Dog,German Shepherd,Boxer,98103
July 27 2018,442981,Bailey,Dog,"Retriever, Labrador","Poodle, Standard",98105
July 27 2018,583296,Phoenix,Dog,"Retriever, Golden","Poodle, Miniature",98125
July 27 2018,S118752,Ralphie,Dog,"Dachshund, Miniature Long Haired",,98102
July 27 2018,S122431,Ollie,Dog,"Poodle, Standard",,98112
July 27 2018,S119352,Zeus,Dog,Shiba Inu,,98103
July 27 2018,S147460,Nero,Dog,Mix,,98117
July 27 2018,S147472,Sam,Dog,"Terrier, American Pit Bull",Boxer,98121
July 27 2018,575860,Checkers,Dog,"Dachshund, Standard Smooth Haired",,98177
July 27 2018,575859,Jeep,Dog,"Dachshund, Standard Smooth Haired",,98177
July 27 2018,443235,Louis,Dog,"Bulldog, French",,98118
July 27 2018,S147421,Walter,Dog,Mix,,98125
July 27 2018,441595,Cody,Dog,"Spaniel, American Cocker",,98199
July 27 2018,S117074,Charlie,Dog,Shih Tzu,Mix,98101
July 27 2018,S120468,Baxter,Dog,Basset Hound,,98106
July 27 2018,583353,Pierre,Dog,"Poodle, Miniature",,98112
July 27 2018,438307,Link,Dog,Shiba Inu,,98117
July 28 2018,S146622,Butch,Dog,"Retriever, Golden",Mix,98126
